SalePrice,NumberOfUnits,CraigslistModel,YearSold,MonthSold,OverallQual,TotalSqFeet,GrLivArea,TotBathrooms,LotArea,ExterQual,FullBath,CentralAir,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNoGarage,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,NeighborhoodVeenker
128999.99999999892,4,136170.13961006634,2010,6,5,-0.195016186441607,-0.673033111687721,-0.268720450200709,0.143454675848471,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123000.00000000549,3,124145.37865510146,2009,9,5,-0.987974228011054,-1.43542732167347,-1.50802092962437,-0.416840673510298,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169499.99999999296,2,145516.33929285547,2007,7,5,0.308771954938559,0.749331259514594,-0.268720450200709,-0.313012189006141,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66999.99999999978,5,124729.4375312149,2007,11,5,-0.567127905062953,-0.859648840658318,-1.50802092962437,0.0151451005525881,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241000.00000000204,4,193113.08080255467,2009,10,7,0.267646561611812,0.266264569133018,0.970580029222955,-0.178942656703146,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245499.99999999706,3,231579.96361239618,2008,12,8,0.151132727206322,-0.306400801728958,0.350929789511123,1.02301638481668,4,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164990.00000000157,3,216846.44806017983,2011,7,7,0.240753131621522,-0.254023749906391,-0.268720450200709,-0.029253662214827,4,0.78310230789909,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108000.0000000046,3,115362.26586254023,2008,8,5,-1.90578256634356,-2.31772604553567,-1.50802092962437,0.26874074412545,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258000.0000000116,1,308371.2458083099,2011,7,8,1.08271488560919,1.43687149752872,0.350929789511123,0.603347557754054,4,0.78310230789909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168000.00000000052,1,199676.32940293849,2007,5,6,-0.0709360248116011,0.309855905829229,0.350929789511123,0.300137253446914,3,0.78310230789909,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000.000000001,5,142436.1202163885,2009,6,4,0.568428126082821,0.402885338988185,0.970580029222955,0.227989666967477,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115000.00000000151,4,163812.85920034087,2008,3,6,0.341059965288542,0.438950599035155,-1.50802092962437,0.322046017678285,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177000.00000000602,1,214787.22856124537,2008,3,6,0.115594860484033,0.515372598899815,-0.268720450200709,1.10205033610944,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000.00000000384,4,232269.57148222567,2007,8,7,0.918926211517867,1.30990351494832,0.350929789511123,0.913605133381327,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
339750.0000000034,2,240129.68256427642,2008,4,8,0.794247876790759,1.17304030705089,1.59023026893479,0.381249658525828,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59999.99999999779,1,179165.46773397748,2009,6,5,0.156177672868591,-0.33534817167687,-1.50802092962437,0.143454675848471,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144999.9999999984,1,162301.65107550088,2011,1,5,-0.452429538615888,-0.920534746692736,-0.268720450200709,2.67597347025484,3,-1.02696855750633,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221999.99999999616,1,258289.8579955943,2010,6,7,0.620119011118863,0.119150915716858,1.59023026893479,-1.38479365447471,5,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115000.00000000151,4,124846.90818185586,2010,3,5,-0.570285327727441,-1.00362520668853,-1.50802092962437,0.0136079367886639,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228000.00000000506,5,203333.54558575223,2008,12,7,0.860736293836665,1.20119647016053,0.970580029222955,0.457749769552464,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181134.0000000004,4,191596.5522565855,2007,8,7,0.313575857939119,-0.18399963752976,-0.268720450200709,1.6160273708866e-4,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149500.00000000335,5,140377.68873052247,2011,3,6,-0.513920439147696,-0.0485323355645298,-0.88837068991254,-0.248220948914472,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238999.99999998856,2,227263.38960730907,2007,11,6,1.59685317591072,1.89475993669101,1.59023026893479,1.81900407287231,3,0.78310230789909,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125999.99999999806,3,129051.85120018032,2007,4,5,-0.809571918127741,-0.700181827362,0.350929789511123,-0.170481967151078,3,-1.02696855750633,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142000.00000000035,1,168717.1153445057,2010,7,5,-0.452429538615888,-0.920534746692736,-0.268720450200709,-0.10174373753289,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206299.99999999127,1,235488.23914846207,2008,11,7,0.323162199293678,-0.174781659781071,2.20988050864662,-0.455489801251207,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215000.00000000006,1,216759.2836816067,2009,6,6,0.887955683126391,0.368326166412898,0.350929789511123,1.23152937298658,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113000.0000000026,3,132764.71583458385,2008,2,5,-0.66647824535743,-1.12633439066748,-1.50802092962437,1.75928140614889,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315000.00000000943,1,389698.8455561275,2008,6,8,1.68110844124897,1.90182599853027,1.59023026893479,0.0656375975748651,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138999.99999999598,2,157010.281086832,2008,5,6,-0.0520576017818763,-0.535575375773502,-0.268720450200709,0.0223756060845708,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135000.00000000442,1,222814.38710540681,2009,9,7,-0.563973577911375,-0.0729282133352805,-0.88837068991254,-1.9063303594826,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274999.9999999976,3,238705.90000709784,2009,8,7,0.845514312579817,0.448372018003878,1.59023026893479,0.715677236838422,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109008.0000000055,4,106694.05417176099,2008,7,4,-0.941551253186277,-1.39079633345859,-1.50802092962437,-0.0687123083619859,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195399.99999999636,2,178495.42654472284,2007,9,7,-0.0199500910521155,-0.50470296276365,0.970580029222955,-0.540374217590011,4,0.78310230789909,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000.0000000084,2,164501.99606096972,2009,3,6,0.459046958604695,-0.0221361521792971,0.970580029222955,0.49749191466806,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85400.00000000333,5,119248.1328611103,2008,7,6,-1.61766824902353,-1.12946533048049,-0.88837068991254,-3.28075953284589,3,-1.02696855750633,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79900.00000000272,2,148303.05947324296,2008,9,6,-0.472285464288772,-0.530408540280967,-1.50802092962437,-0.916416195457203,3,-1.02696855750633,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122499.99999999772,5,133304.42946919933,2007,8,5,-0.425137460799643,-0.126832630958363,0.350929789511123,-3.01804167081367,3,-1.02696855750633,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181000.0000000066,1,212565.23920446873,2008,7,6,0.128332064121956,0.372185186540322,0.350929789511123,0.388344879005315,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81000.00000000195,5,103133.38568466171,2008,6,4,-2.1132702001382,-2.51716192654017,-0.268720450200709,-3.04902695418633,3,-1.02696855750633,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212000.00000001065,1,217686.5604202571,2009,4,7,0.038094202011378,0.480191998084886,1.59023026893479,0.356859000108752,4,0.78310230789909,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115999.99999999985,1,180837.78899215203,2011,10,6,-1.02778525091361,-0.744121287534403,-1.50802092962437,-1.386135090775,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119000.00000000391,2,141967.051417647,2009,1,6,-0.987974228011054,-1.40103881519919,-1.50802092962437,-0.775696503205828,4,-1.02696855750633,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90350.00000000237,5,103622.91418188054,2007,3,5,-2.45197505389653,-2.21817281007738,-1.50802092962437,-1.44055618452015,3,-1.02696855750633,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000.0000000052,3,139351.82881876474,2009,8,6,-0.826631414281995,-0.535575375773502,-1.50802092962437,0.645867351266096,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555000.0000000156,1,655441.7621323434,2009,4,10,2.62371934035851,1.62128249441188,0.970580029222955,1.08364000709713,5,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117999.9999999997,4,131506.95703930943,2008,9,4,0.545061022792468,0.0385932978865704,-0.268720450200709,0.606275991228069,3,0.78310230789909,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162899.999999994,2,148059.49674144914,2008,6,5,0.278583954932999,0.311822816439577,-0.268720450200709,-0.698500883441188,3,0.78310230789909,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209999.99999999898,3,214561.8861614076,2008,7,7,0.480767010997965,0.909019357930566,1.59023026893479,-0.033074141843867,4,0.78310230789909,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127499.99999999764,1,234022.78382112272,2009,11,6,0.8076559342397,0.531898537703281,-1.50802092962437,0.201011831766654,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189999.99999999575,5,169296.9433467268,2010,6,6,1.08365965538162,0.876423651251184,0.350929789511123,1.21453486674472,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199900.0000000018,1,250620.0053643717,2011,7,7,0.4727819354374,0.873145119439075,0.350929789511123,0.455293896152222,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119499.9999999998,1,189908.60655079485,2011,6,6,-0.386119842071768,-0.102009843023656,-0.268720450200709,-0.0671095279464303,3,0.78310230789909,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000.00000000198,3,96116.21192942809,2007,6,3,-0.90980020501394,-0.569371712137734,-0.88837068991254,-0.775696503205828,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110000.0000000052,4,122582.04921172476,2011,6,6,-1.29336781774239,-1.72902311142569,-1.50802092962437,-0.882185621463149,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
280000.00000000384,2,219531.74366419294,2011,12,7,0.746350222597887,0.232154743416412,0.970580029222955,4.08151490050601,3,0.78310230789909,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204000.0000000095,1,199512.64391715993,2007,7,6,0.2505585896853,0.652227334044938,1.59023026893479,0.0875520570716859,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209999.99999999898,1,267192.97020379483,2009,6,8,-0.0980988154141945,0.345070449668538,0.350929789511123,0.0223756060845708,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
188000.00000000247,5,155225.5193370262,2011,7,5,1.13147871579476,0.602508453716723,2.20988050864662,0.0862821563538473,3,0.78310230789909,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175500.00000000736,1,238099.20177851056,2007,9,7,0.0693188395155896,-0.418867324827922,-0.88837068991254,0.149409739393654,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97999.99999999914,5,118242.90857416185,2008,5,5,-0.679524034896253,-0.174781659781071,-1.50802092962437,-1.31109572249364,3,-1.02696855750633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256000.00000000012,3,162978.3498225815,2008,3,4,0.705175214694065,0.483914107663052,-0.268720450200709,3.52099258631246,3,-1.02696855750633,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160999.99999999997,1,244065.313337024,2008,6,8,-0.243164997359745,0.489488892252695,-1.50802092962437,-1.09556650411492,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110000.0000000052,1,158860.87787087867,2009,7,5,-0.772356416129088,-0.517529063761299,-0.268720450200709,-0.468075636017482,3,-1.02696855750633,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263434.9999999951,1,278851.15731502755,2009,12,8,0.416324530360013,0.95248598188559,1.59023026893479,-0.208475847285661,4,0.78310230789909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155000.00000000247,3,177877.94073500868,2009,4,7,-1.1597334864807,-0.697456214027572,-0.268720450200709,-0.416840673510298,4,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62383.00000000107,3,128537.01380684321,2009,12,5,-1.09773177603563,-1.54094664673891,-1.50802092962437,-0.141509178644865,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
188699.999999992,2,154681.3048670941,2008,8,6,-0.0749958530309086,0.478329263306287,-0.88837068991254,0.5866703081051,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124000.00000000319,1,160970.15893008956,2009,8,5,-0.501527882904593,-0.967741514958007,-0.268720450200709,-0.106408015735619,3,0.78310230789909,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167000.00000000134,1,228742.767511299,2007,4,7,0.158697182344957,-0.332925522832059,-0.268720450200709,0.349649173757162,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146500.0000000061,1,169332.1903827869,2007,6,5,-0.079060810535499,0.448372018003878,-0.88837068991254,0.124650276292845,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250000.00000000428,5,252340.91686921,2007,5,8,0.943687095900311,0.429500412330293,-0.268720450200709,0.492503213336046,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186999.9999999955,3,174120.2287205114,2008,6,6,0.143550445369809,0.570119316635508,0.350929789511123,0.085011435904448,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212000.00000001065,1,297665.8258294895,2010,6,8,0.665618545252539,0.168969838349539,0.350929789511123,-0.523563699315161,4,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189999.99999999575,4,192414.39088959125,2007,11,7,0.427927187856224,1.00636739765629,0.350929789511123,0.580750323942446,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148000.000000007,1,177847.94723127206,2008,6,6,-1.30724027166882,-0.874037214974999,-0.268720450200709,-1.74048843546159,3,-1.02696855750633,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439999.999999981,5,291765.7391466247,2007,7,8,1.56284899317573,1.01734513208869,0.970580029222955,1.0248572644995,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250999.99999999494,2,251644.42275716586,2007,8,8,0.829197759388338,0.46338688670741,0.970580029222955,-1.00874870238378,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
132499.99999999805,2,135774.99192777564,2007,7,5,-0.725605424271761,-1.18318171064579,-0.268720450200709,-0.0947679765320382,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208900.0000000088,2,170750.20875937864,2008,4,6,0.645115086529895,0.150381591835049,0.970580029222955,0.765032331042935,3,0.78310230789909,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.00000001176,1,569275.8024287465,2007,3,9,2.18546977301229,1.91708067913334,0.350929789511123,0.848425916721095,5,0.78310230789909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
296999.9999999889,1,303146.5128873378,2009,9,8,1.10061824277374,0.58455635151964,0.970580029222955,0.351315325100385,4,0.78310230789909,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89471.00000000047,1,147299.97569280426,2007,3,4,-0.567127905062953,-0.708373099213382,-1.50802092962437,-0.800454409327778,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325999.99999998516,3,349027.03521541064,2011,3,9,1.33609963866537,0.813529785230553,0.970580029222955,1.15897315094763,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374000.00000001164,4,306143.05575140845,2011,8,9,1.24845522353125,0.714999973027518,0.970580029222955,0.563215156265752,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155000.00000000247,5,180546.21090233474,2009,6,7,0.38008806502152,0.773138559532775,0.350929789511123,-2.49864802239783,4,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163999.99999999403,1,208509.74081453623,2011,5,6,0.00127828080036739,-0.484291124612792,0.970580029222955,-1.34190591744653,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132499.99999999805,5,119759.52135272491,2007,3,5,-0.630872703105366,-1.09210149147501,-0.268720450200709,-0.269920215245502,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147000.00000000384,1,165862.20283134741,2009,7,5,-0.283365241995786,-0.757981291625919,-1.50802092962437,0.149409739393654,4,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156000.000000004,4,128218.27880190105,2007,6,5,-0.401070674908294,-0.871154183801252,0.350929789511123,0.285841201549856,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175000.0000000084,4,141708.0781120833,2007,2,5,0.641865720722417,0.131681028950267,-0.268720450200709,0.628101475647118,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160000.00000000588,2,170181.0972055549,2011,5,5,1.04851707805403,1.63669938178886,-0.268720450200709,0.381249658525828,3,0.78310230789909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85999.99999999613,2,101674.29245265434,2009,5,4,-2.1132702001382,-2.51716192654017,-0.268720450200709,-3.46990609214673,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115000.00000000151,2,119680.35331980514,2008,6,5,-1.41015784861651,-0.268220718567844,-0.88837068991254,-2.372879686607,3,-1.02696855750633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133000.00000000114,2,161104.15066929162,2011,8,6,-0.062831704564595,0.321638662730504,-0.268720450200709,0.126725500704407,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172784.9999999971,5,146121.17565106595,2011,5,6,-0.3446233772963,0.0727682067987628,0.350929789511123,1.10230307172341,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155000.00000000247,2,148130.87339748396,2008,6,5,0.138485645525163,-0.352360021488549,-0.88837068991254,-0.226510071637687,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91300.00000000365,3,115862.3198775305,2009,12,5,-2.62073885413289,-1.46321591456585,-1.50802092962437,-0.847859421397782,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34899.99999999933,1,119407.96993123763,2009,11,4,-1.68396345378676,-2.10450427570927,-1.50802092962437,-0.239457879523851,3,-1.02696855750633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429999.9999999803,1,641715.2612431096,2007,5,8,3.12761942428176,2.53569470384546,2.20988050864662,0.698998371000967,4,2.59317317330451,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183999.99999999575,5,185780.41289809323,2008,6,7,0.506865023621702,0.762957847256524,0.970580029222955,0.0484467214280954,3,0.78310230789909,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129999.99999999751,1,151648.16482781322,2009,6,5,-1.03325239485764,-1.41818530637609,-1.50802092962437,-0.259293014221557,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000.00000000198,5,118639.00235637403,2007,6,5,-0.923873112904385,-1.37380049864843,-0.88837068991254,-0.327327142440591,3,-1.02696855750633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113000.0000000026,1,174071.34272157442,2007,5,6,-0.809571918127741,-0.479209130463999,-0.88837068991254,-3.04902695418633,3,-1.02696855750633,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226699.99999999529,1,237785.26512294324,2008,2,7,0.257893121973084,0.673293328532957,0.350929789511123,0.190598277460976,4,0.78310230789909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139999.99999999418,1,174304.85464266402,2007,4,5,-0.00401569560900924,-0.489381477308358,-0.268720450200709,0.0592085987369198,3,-1.02696855750633,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289000.00000000873,5,199592.7572424154,2010,3,7,0.984861138723465,0.730496196595072,0.970580029222955,1.10533337087019,3,0.78310230789909,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124500.00000000015,1,187593.1780650764,2009,7,5,0.589424544509442,0.992195709872022,-0.268720450200709,-0.311456836519776,3,0.78310230789909,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
